# Ping pong run at Thu Feb 29 18:57:53 2024
# Data Size 1024
# iteration, total time taken ac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.00144736
2,  0.000213609
3,  0.000219382
4,  0.000214068
5,  0.000182298
6,  0.000187563
7,  0.000217271
8,  0.000203948
9,  0.000231596
10,  0.000196166
11,  0.000181185
12,  0.000174746
13,  0.000179322
14,  0.000201941
15,  0.000174118
16,  0.000202016
17,  0.000179418
18,  0.000193955
19,  0.000174961
20,  0.000170532
21,  0.000182326
22,  0.000179615
23,  0.000196195
24,  0.000171227
25,  0.000222923
26,  0.000189911
27,  0.000188642
28,  0.000185565
29,  0.000187895
30,  0.000194605
31,  0.00019925
32,  0.000197611
33,  0.000195962
34,  0.000205765
35,  0.00017753
36,  0.000188561
37,  0.000206716
38,  0.000206031
39,  0.000201635
40,  0.000186441
41,  0.00019278
42,  0.000184103
43,  0.000196711
44,  0.000188356
45,  0.000190947
46,  0.000184819
47,  0.000184279
48,  0.000185052
49,  0.000191351
50,  0.000196623
51,  0.000178139
52,  0.000184311
53,  0.000194781
54,  0.000212686
55,  0.00020285
56,  0.000169308
57,  0.000199318
58,  0.00019269
59,  0.000208167
60,  0.0002017
61,  0.000199088
62,  0.000193678
63,  0.000200145
64,  0.000167921
65,  0.000199423
66,  0.000190239
67,  0.000193589
68,  0.000204504
69,  0.000202668
70,  0.00019009
71,  0.000191042
72,  0.00019064
73,  0.000196711
74,  0.000196053
75,  0.000193059
76,  0.000190897
77,  0.000189096
78,  0.000188915
79,  0.000209837
80,  0.000194362
81,  0.000193727
82,  0.00018906
83,  0.000205216
84,  0.000199836
85,  0.000198237
86,  0.000188447
87,  0.000191541
88,  0.000188407
89,  0.000191537
90,  0.000187262
91,  0.000189703
92,  0.000199348
93,  0.000196773
94,  0.000188127
95,  0.000188619
96,  0.000190307
97,  0.000191549
98,  0.000186984
99,  0.000191718
100,  0.000200218
