# Ping pong run at Thu Feb 29 18:57:49 2024
# Data Size 64
# iteration, total time taken ac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.00163047
2,  0.000140447
3,  0.000139032
4,  0.000130292
5,  0.000152646
6,  0.000107945
7,  0.000133911
8,  0.000116962
9,  0.000108183
10,  0.000106707
11,  0.000107209
12,  0.000104933
13,  0.000102733
14,  0.000124919
15,  0.000102605
16,  0.000102608
17,  0.000102642
18,  0.000144484
19,  0.000109922
20,  0.000103617
21,  0.000105926
22,  0.000135407
23,  0.000110721
24,  0.000104246
25,  0.00010225
26,  0.00010433
27,  0.000106847
28,  0.000125467
29,  0.000122398
30,  0.000102554
31,  0.000105281
32,  0.000102698
33,  0.000107513
34,  0.000102391
35,  0.000145853
36,  0.000146098
37,  0.000123094
38,  0.000122231
39,  0.000126419
40,  0.00012922
41,  0.000126733
42,  0.000128325
43,  0.000126367
44,  0.000107024
45,  0.000105426
46,  0.000123022
47,  0.00011548
48,  0.000105694
49,  0.000102472
50,  0.000104378
51,  0.000103456
52,  0.000105549
53,  0.000103231
54,  0.00012543
55,  0.000109884
56,  0.000125175
57,  0.000101152
58,  0.000102761
59,  0.000103014
60,  0.000103553
61,  0.000105334
62,  0.000104315
63,  0.000107448
64,  0.000104026
65,  0.000104473
66,  0.000104652
67,  0.000107264
68,  0.000103693
69,  0.000106562
70,  0.000103986
71,  0.000101783
72,  0.000103294
73,  0.00010157
74,  0.000103575
75,  0.000102247
76,  0.000120593
77,  0.000104882
78,  0.00010226
79,  0.000109897
80,  0.000108245
81,  0.000105109
82,  0.000108636
83,  0.000105265
84,  0.000103509
85,  0.000104885
86,  0.000102177
87,  0.000105913
88,  0.000101577
89,  0.00010667
90,  0.000102735
91,  0.000101488
92,  0.000102497
93,  0.00010433
94,  0.000101381
95,  0.000103522
96,  0.00010121
97,  0.000103774
98,  0.00010108
99,  0.000100378
100,  0.000101958
