# Ping pong run at Tue Mar 12 10:49:33 2024
# Data Size 16
# iteration, total time taken
ac-361
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  0.00251759
2,  0.000197297
3,  0.000198716
4,  0.000182481
5,  0.000205549
6,  0.000186548
7,  0.000198569
8,  0.000202104
9,  0.000183101
10,  0.000196232
11,  0.000160284
12,  0.000170419
13,  0.000197447
14,  0.00020916
15,  0.000184006
16,  0.00019396
17,  0.00015319
18,  0.000165492
19,  0.000206619
20,  0.000189327
21,  0.000188977
22,  0.000161299
23,  0.000150643
24,  0.00017853
25,  0.000156541
26,  0.000178015
27,  0.000194402
28,  0.000148097
29,  0.000193336
30,  0.000154669
31,  0.000189516
32,  0.000166313
33,  0.000163844
34,  0.000190505
35,  0.000167844
36,  0.000181704
37,  0.000157649
38,  0.00019589
39,  0.000185218
40,  0.000160657
41,  0.000187132
42,  0.000183853
43,  0.000172315
44,  0.000206246
45,  0.000179887
46,  0.000169178
47,  0.000224062
48,  0.000187565
49,  0.000212514
50,  0.000160169
51,  0.000220407
52,  0.00018326
53,  0.000151245
54,  0.000184288
55,  0.000212106
56,  0.000205535
57,  0.000214634
58,  0.000189366
59,  0.000197897
60,  0.00015931
61,  0.000221999
62,  0.000187625
63,  0.000179247
64,  0.000168321
65,  0.000187078
66,  0.000186943
67,  0.000203176
68,  0.000183251
69,  0.000159166
70,  0.00018051
71,  0.000196338
72,  0.000165561
73,  0.000208277
74,  0.000140023
75,  0.000158083
76,  0.000174543
77,  0.000193618
78,  0.000193486
79,  0.00018116
80,  0.000189841
81,  0.000171143
82,  0.000182917
83,  0.000180551
84,  0.000173415
85,  0.000179211
86,  0.000194165
87,  0.000155015
88,  0.000187717
89,  0.000180447
90,  0.000192438
91,  0.000184191
92,  0.000185177
93,  0.000184387
94,  0.000156774
95,  0.000173199
96,  0.000170174
97,  0.000160317
98,  0.000178972
99,  0.000172103
100,  0.000159547
