# Ping pong run at Thu Feb 29 18:57:52 2024
# Data Size 512
# Processor 0 with MPI name: lac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.000226252
2,  0.000163375
3,  0.000160065
4,  0.000159329
5,  0.000164131
6,  0.000154018
7,  0.000161261
8,  0.000174466
9,  0.000161324
10,  0.000160228
11,  0.000183702
12,  0.000159726
13,  0.00016034
14,  0.000163053
15,  0.000155745
16,  0.000161111
17,  0.000161005
18,  0.000158056
19,  0.000160892
20,  0.000185651
21,  0.000158232
22,  0.000159482
23,  0.000157365
24,  0.000169234
25,  0.000155875
26,  0.000133041
27,  0.000137086
28,  0.000131029
29,  0.000128581
30,  0.00013312
31,  0.000138257
32,  0.000171471
33,  0.000134204
34,  0.000135147
35,  0.000129402
36,  0.00014226
37,  0.000131744
38,  0.000129315
39,  0.00012695
40,  0.000133961
41,  0.000146335
42,  0.000161249
43,  0.00015518
44,  0.000140158
45,  0.000129457
46,  0.000131411
47,  0.000156159
48,  0.000132965
49,  0.000128448
50,  0.000126975
51,  0.000129397
52,  0.000126774
53,  0.00012762
54,  0.000130022
55,  0.000127151
56,  0.000132099
57,  0.000127017
58,  0.000131365
59,  0.000129346
60,  0.000130901
61,  0.000128115
62,  0.000127331
63,  0.000126781
64,  0.000132345
65,  0.000137319
66,  0.000130591
67,  0.000129778
68,  0.00012773
69,  0.000125694
70,  0.00014729
71,  0.000147482
72,  0.000149777
73,  0.00014609
74,  0.000150636
75,  0.000155746
76,  0.000160751
77,  0.000154812
78,  0.000153721
79,  0.000156361
80,  0.000155534
81,  0.000156409
82,  0.000169581
83,  0.000130524
84,  0.000131266
85,  0.000128371
86,  0.000132044
87,  0.000130976
88,  0.000128881
89,  0.000128434
90,  0.000137131
91,  0.000125438
92,  0.000131597
93,  0.000126685
94,  0.000128245
95,  0.000126444
96,  0.00012726
97,  0.000127611
98,  0.00013021
99,  0.00013079
100,  0.000125523
