# Ping pong run at Tue Mar 12 10:49:43 2024
# Data Size 1024
# Processor 0 with MPI name: lac-361
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  0.000279794
2,  0.000222423
3,  0.000240223
4,  0.000239435
5,  0.000219651
6,  0.000215046
7,  0.000219484
8,  0.000228453
9,  0.000220498
10,  0.000182937
11,  0.000191313
12,  0.000186323
13,  0.000211399
14,  0.000178623
15,  0.000196653
16,  0.000200531
17,  0.000194867
18,  0.000195112
19,  0.00019919
20,  0.00020304
21,  0.000211398
22,  0.000211233
23,  0.000210909
24,  0.000223385
25,  0.000216731
26,  0.000213744
27,  0.000174044
28,  0.00022167
29,  0.000213272
30,  0.000216701
31,  0.000224985
32,  0.000228702
33,  0.000225026
34,  0.000213974
35,  0.000212583
36,  0.000217181
37,  0.000234677
38,  0.000213541
39,  0.000217764
40,  0.000214474
41,  0.00021677
42,  0.000210944
43,  0.000214069
44,  0.000222712
45,  0.00022566
46,  0.000217467
47,  0.000217782
48,  0.000226619
49,  0.000228322
50,  0.000214391
51,  0.00021508
52,  0.000212159
53,  0.000219177
54,  0.00021499
55,  0.000219927
56,  0.000223599
57,  0.000213511
58,  0.000225708
59,  0.000219329
60,  0.000234379
61,  0.000213251
62,  0.000215929
63,  0.000192816
64,  0.000225214
65,  0.000224538
66,  0.000214064
67,  0.000202977
68,  0.000222811
69,  0.000225012
70,  0.00021158
71,  0.000212681
72,  0.000243789
73,  0.000177137
74,  0.000192481
75,  0.000213293
76,  0.000177123
77,  0.000191017
78,  0.000190712
79,  0.000224193
80,  0.000214117
81,  0.000223861
82,  0.000222126
83,  0.000217897
84,  0.00021674
85,  0.000215017
86,  0.000202875
87,  0.000227365
88,  0.000219733
89,  0.000215202
90,  0.000175522
91,  0.000190434
92,  0.000223284
93,  0.000220369
94,  0.000229788
95,  0.000218795
96,  0.000214718
97,  0.000176182
98,  0.000222726
99,  0.000232759
100,  0.000218086
