# Ping pong run at Thu Feb 29 18:57:47 2024
# Data Size 8
# iteration, total time taken
ac-294
# Processor 1 with MPI name: lac-295
# iteration, total time taken
1,  0.00137632
2,  0.000130024
3,  0.000162886
4,  0.000161982
5,  0.000133325
6,  0.000129144
7,  0.000159663
8,  0.000129428
9,  0.00013015
10,  0.000142556
11,  0.000131349
12,  0.000146144
13,  0.000155777
14,  0.000159524
15,  0.000146165
16,  0.000142798
17,  0.00014679
18,  0.000155526
19,  0.000144227
20,  0.000179793
21,  0.000163122
22,  0.000134664
23,  0.000137149
24,  0.00012901
25,  0.000126022
26,  0.000142854
27,  0.000124485
28,  0.000127697
29,  0.000132492
30,  0.000132324
31,  0.000131533
32,  0.000127815
33,  0.000128555
34,  0.000126756
35,  0.000131483
36,  0.000131036
37,  0.00012953
38,  0.000134814
39,  0.000131304
40,  0.000125024
41,  0.000133901
42,  0.0001274
43,  0.000126821
44,  0.000128088
45,  0.000124855
46,  0.000128367
47,  0.000125631
48,  0.000126787
49,  0.000126253
50,  0.000126924
51,  0.000124453
52,  0.000126106
53,  0.00012655
54,  0.000125959
55,  0.000130259
56,  0.000125485
57,  0.000141552
58,  0.000127671
59,  0.00012137
60,  0.000134827
61,  0.000123288
62,  0.000128365
63,  0.000125024
64,  0.000124141
65,  0.000143073
66,  0.000120403
67,  0.000100462
68,  0.000100969
69,  0.000103747
70,  0.000142073
71,  0.000123142
72,  0.00011913
73,  0.000128473
74,  0.000117022
75,  0.000137372
76,  0.000137804
77,  0.000123669
78,  0.000140601
79,  0.000123861
80,  0.000147981
81,  0.000164613
82,  0.000149149
83,  0.000159025
84,  0.000136063
85,  0.00012724
86,  0.000100276
87,  0.00012914
88,  0.000116055
89,  9.97093e-05
90,  0.00010101
91,  9.94848e-05
92,  0.000103273
93,  0.000104971
94,  0.000102655
95,  9.98499e-05
96,  0.000134286
97,  9.99775e-05
98,  0.000100249
99,  9.95137e-05
100,  0.000100828
