# Ping pong run at Tue Mar 12 10:49:46 2024
# Data Size 2048
# Processor 0 with MPI name: lac-361
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  0.000322687
2,  0.000259283
3,  0.000250939
4,  0.000214806
5,  0.000251611
6,  0.000268943
7,  0.000250427
8,  0.000272034
9,  0.000259914
10,  0.000257269
11,  0.000256756
12,  0.000253689
13,  0.000252857
14,  0.00028348
15,  0.000252699
16,  0.000252586
17,  0.000268086
18,  0.000230436
19,  0.000221841
20,  0.000264017
21,  0.000209713
22,  0.000215291
23,  0.000213985
24,  0.00021561
25,  0.000215116
26,  0.000215471
27,  0.000211875
28,  0.000219487
29,  0.000210071
30,  0.000216355
31,  0.000214037
32,  0.000262271
33,  0.000228965
34,  0.000211387
35,  0.000235908
36,  0.000257148
37,  0.000212351
38,  0.000212434
39,  0.000218433
40,  0.000216342
41,  0.000229344
42,  0.000284432
43,  0.000228591
44,  0.0002178
45,  0.000237116
46,  0.000248819
47,  0.000227423
48,  0.00025534
49,  0.000256684
50,  0.000213401
51,  0.000234955
52,  0.000225716
53,  0.000251181
54,  0.000265987
55,  0.000247342
56,  0.000212196
57,  0.000249879
58,  0.000227462
59,  0.000250899
60,  0.000247771
61,  0.00020917
62,  0.000210162
63,  0.000224485
64,  0.000224602
65,  0.000242967
66,  0.000222153
67,  0.000226998
68,  0.000225302
69,  0.000233972
70,  0.000233018
71,  0.000244892
72,  0.000229425
73,  0.000234102
74,  0.000248524
75,  0.000247173
76,  0.000279657
77,  0.000246205
78,  0.000226077
79,  0.000221863
80,  0.000234263
81,  0.000210814
82,  0.000211907
83,  0.000216621
84,  0.000218761
85,  0.000237743
86,  0.00020682
87,  0.000222574
88,  0.000217617
89,  0.000220289
90,  0.000216571
91,  0.00024919
92,  0.000230554
93,  0.000250014
94,  0.000268965
95,  0.000216815
96,  0.000235545
97,  0.000230236
98,  0.000234362
99,  0.000260619
100,  0.000233285
