# Ping pong run at Tue Mar 12 10:49:42 2024
# Data Size 256
# Processor 0 with MPI name: lac-361
# Processor 1 with MPI name: lac-421
# iteration, total time taken
1,  0.000253122
2,  0.00016989
3,  0.000171859
4,  0.000177613
5,  0.000169174
6,  0.000188997
7,  0.000168093
8,  0.000173517
9,  0.000162887
10,  0.000181906
11,  0.000193962
12,  0.000166699
13,  0.00019149
14,  0.000176936
15,  0.00016891
16,  0.000164175
17,  0.000170464
18,  0.000173611
19,  0.000169475
20,  0.000176937
21,  0.000188191
22,  0.000165488
23,  0.000156708
24,  0.000168047
25,  0.000164568
26,  0.000165285
27,  0.000166107
28,  0.000165132
29,  0.00016585
30,  0.00017379
31,  0.000166427
32,  0.000164694
33,  0.000165592
34,  0.000164526
35,  0.000163285
36,  0.000166605
37,  0.000163842
38,  0.000191269
39,  0.000174185
40,  0.000165113
41,  0.000188297
42,  0.000177276
43,  0.000163211
44,  0.000197195
45,  0.000170518
46,  0.000179446
47,  0.000180669
48,  0.000174999
49,  0.000188205
50,  0.000191375
51,  0.000182178
52,  0.000181195
53,  0.000171328
54,  0.000163491
55,  0.000175397
56,  0.000199353
57,  0.000189438
58,  0.000173519
59,  0.00019714
60,  0.000190453
61,  0.000171743
62,  0.00017346
63,  0.000164358
64,  0.000164375
65,  0.000172667
66,  0.000173017
67,  0.000170362
68,  0.000163192
69,  0.00019688
70,  0.000171267
71,  0.000164721
72,  0.000171534
73,  0.000176195
74,  0.000170355
75,  0.000168833
76,  0.00016502
77,  0.00016432
78,  0.000166267
79,  0.000185277
80,  0.000173192
81,  0.000172853
82,  0.000183947
83,  0.000181563
84,  0.000193011
85,  0.000165111
86,  0.000170441
87,  0.000165664
88,  0.000171553
89,  0.000165959
90,  0.000185282
91,  0.000193353
92,  0.00016516
93,  0.000163889
94,  0.000171049
95,  0.000181952
96,  0.000172873
97,  0.000175342
98,  0.000167301
99,  0.000164101
100,  0.000180609
